,Month 1,Month 2,Month 3,Month 4,Month 5
1FNJMG14,0,4,1,1,2
1RDNLUC30,0,4,2,0,0
1DBA16771,0,3,4,5,12
1FNAZM04,0,2,1,4,5
1RDWFZB04,0,7,4,5,1
1FNKOT36,0,2,0,0,0
1CRMHMU36,0,3,13,6,10
1FNSUL30,0,6,1,1,3
1RDDLUC15,0,12,13,13,10
1FNKAN141,0,7,7,5,12
1FDWTP001,0,9,2,2,0
1RDDLUC12,0,5,12,2,0
1RDWKOL71,0,4,3,5,4
1FNUDP40,0,2,4,6,3
1FNKOT50,0,3,1,3,0
1FNJSL03,0,3,0,1,1
1FNMEH39,0,1,0,0,3
1FNPTP34,0,4,5,1,9
1FNKHD47,0,1,0,0,0
1FNRAJ36,0,5,2,0,11
1FNALD86,0,7,11,11,9
1FNAHM105,0,7,1,0,2
1FNFTP36,0,8,2,4,2
1FNCHT08,0,1,0,3,4
1FDKOL177,0,3,3,1,3
1FNFTP03,0,6,34,9,11
1RDWBOM59,0,1,2,2,1
1FNAJM70,0,2,4,1,2
1FNAZM05,0,1,0,5,7
1FNALD110,0,4,1,10,5
1FNBNW12,0,3,6,0,1
1CRUPRB02,0,8,21,13,26
1RDNAJM04,0,7,5,9,2
1FDAHM179,0,4,1,6,1
1FNFTP27,0,2,2,0,1
1CRUPKN03,0,7,10,1,0
1FNMEH38,0,1,0,3,3
1RDWKOL63,0,6,2,0,0
1FDBOM284,0,4,13,14,0
1FNANA28,0,7,8,7,4
1FNSHL04,0,9,3,0,0
1FDJLO05,0,4,4,2,3
1FNSDR05,0,2,2,1,2
1FNANA49,0,3,3,1,5
1FNALD78,0,5,3,9,10
1FNANA25,0,2,6,3,7
1FNJUN10,0,1,2,5,0
1FDJDP49,0,4,7,3,3
1FNRAJ53,0,1,2,0,0
1CRMHMU73,0,1,1,6,11
1FNRAJ32,0,2,3,0,1
1CRRJTK06,0,3,3,6,25
1CRMHMU81,0,4,6,8,7
1FNBDN17,0,1,3,2,3
1FDMEH50,0,3,6,4,1
1FNLUC73,0,3,1,3,2
1FDBOM111,0,2,0,0,0
1FWALD130,0,4,1,5,3
1FNUDP39,0,1,4,4,4
1FNBIK45,0,1,1,0,2
1FNBOM69,0,1,6,7,4
1RDDMUM50,0,12,13,2,8
1FNJUN13,0,1,1,1,2
1RDWBOM48,0,2,4,2,1
1CRMHMU75,0,6,3,2,4
1FNALD118,0,2,2,2,1
1FDDAR01,0,5,10,0,3
1FDKOL185,0,1,4,1,1
1FNSNE04,0,1,0,0,0
1FNKMR07,0,1,1,0,2
1FNKAN53,0,3,3,5,5
1RDWLUC56,0,6,15,6,7
1FNAJM71,0,1,0,0,1
1FWBSK06,0,1,0,0,5
1CRRJCU03,0,5,2,11,16
1FNMEH46,0,1,1,0,0
1FNLUC94,0,2,2,0,1
1FNKOT60,0,4,0,0,1
1FNBOM119,0,5,1,0,0
1fnbha01,0,1,2,0,0
1FNKOT08,0,1,2,7,9
1FDSDR14,0,1,0,1,0
1FNPTN09,0,2,4,1,1
1FNJUN07,0,2,2,0,4
1FDBOM286,0,2,0,0,0
1RDWBOM49,0,2,8,6,13
1FNFTP42,0,4,4,2,7
1FNRAJ45,0,1,0,0,6
1FNBIK17,0,3,4,0,2
1FDBOM265,0,3,3,3,0
1FNKCC04,0,1,0,2,3
1FNLUC91,0,1,3,3,2
1RDWPTP09,0,1,11,17,16
1FNAHM74,0,3,3,4,5
1RDNSIL03,0,3,6,4,5
1VD716201,0,1,0,1,2
1FDJAI75,0,2,8,6,9
1FNKOL218,0,3,3,4,6
1FNALD122,0,1,6,9,5
1CRRJKR01,0,1,12,15,6
1FDBOM248,0,1,4,2,5
1FNKMR08,0,1,0,1,1
1VD650101,0,3,5,4,6
1RDNJDP10,0,3,6,6,6
1FNJMG11,0,4,7,7,9
1FNAMT35,0,3,6,8,0
1RDWRBL06,0,1,3,5,5
1FNUDP61,0,2,1,0,9
1FNRAJ19,0,1,1,1,0
1RDNRAJ05,0,1,0,6,2
1CRHUPVA09,0,2,3,1,11
1RDDMUM25,0,1,3,6,1
1FNKOT54,0,1,6,1,2
1FWAHM197,0,1,0,3,4
1FNBIK48,0,1,3,1,7
1DBA14881,0,2,6,0,5
1RDNJAI20,0,1,3,1,4
1FNJMG22,0,1,9,8,1
1FNBNW21,0,1,0,3,0
2CRWBKL15,0,1,1,6,2
1FNKAM14,0,1,2,1,1
1CRGJRJ09,0,1,1,3,4
1FNKAN136,0,1,6,1,5
1FNKOL144,0,0,3,2,0
1FNCHT24,0,0,4,0,0
1FDBOM194,0,0,7,0,0
1FNBND23,0,0,2,2,0
1CRTRWT01,0,0,2,0,0
1FNGGN04,0,0,9,5,2
1FNBND26,0,0,2,2,3
1VW702401,0,0,11,8,5
1RDWKOT03,0,0,2,1,1
1FNBOM83,0,0,2,0,2
1FNBNW11,0,0,5,2,2
1FDBOM220,0,0,5,1,3
1FNMEH54,0,0,1,0,0
1FNLUC96,0,0,2,2,8
1FDBNK21,0,0,9,10,9
1RDNSHL02,0,0,4,2,5
1FNJDP37,0,0,1,4,10
1FNJUN03,0,0,3,2,0
1FNRAJ22,0,0,1,2,2
1FNJHU06,0,0,7,1,0
1FNBDN11,0,0,1,1,8
1FNBDN14,0,0,3,3,5
1FNJNP13,0,0,4,3,3
1RDNKOL01,0,0,1,2,2
1FNALD53,0,0,3,1,1
1FNLUC99,0,0,1,0,1
1FNSDR10,0,0,1,3,1
1CRHMHMU08,0,0,4,7,4
1FWAHM195,0,0,3,1,7
1FDBOM250,0,0,2,2,0
1CRMHTH45,0,0,3,8,4
1CRHMHMU09 ,0,0,6,2,6
1FNRAJ56,0,0,2,0,1
1FNBIK42,0,0,1,0,0
1FNAHM68,0,0,4,0,5
1FNJAI95,0,0,1,1,0
1FNKOT22,0,0,6,7,7
1VD717601,0,0,4,16,14
1FWBSK01,0,0,3,0,1
1FNKHD63,0,0,1,0,3
1FNBOM99,0,0,1,6,4
1FNKCC14,0,0,1,0,0
1FNRBL36,0,0,2,1,14
1FWBIK43,0,0,3,3,12
1FNBOM65,0,0,3,3,2
1FNKOT38,0,0,5,4,9
1FNJMG16,0,0,2,1,2
1FNPTP46,0,0,8,6,8
1DBA06601,0,0,2,0,0
1CRHUPKA03,0,0,1,5,1
1FNJAI122,0,0,2,1,6
1CRMHTH28,0,0,1,3,6
1FNBOM85,0,0,2,1,0
1FNAMT28,0,0,2,2,1
1FNRAJ14,0,0,6,4,0
1FNBIK50,0,0,3,0,3
1FNJOR04,0,0,4,1,0
1FNSNE02,0,0,1,0,2
1FNAJM33,0,0,1,1,0
1RDNAHM11,0,0,3,3,2
1FNPTN13,0,0,1,1,4
1FNPTN14,0,0,1,10,13
1FDBOM130,0,0,1,0,0
1FNJAI154,0,0,0,2,1
1RDNMUM99,0,0,0,2,0
1FNPTP23,0,0,0,2,1
1RDNKOL59,0,0,0,3,4
1FNAMT15,0,0,0,5,5
1FNBIK27,0,0,0,23,1
1FNLUC80,0,0,0,2,0
1CRHUPSU02,0,0,0,13,19
1CRRJHG01,0,0,0,11,9
1FNANA51,0,0,0,2,1
1FNMEH44,0,0,0,2,3
1CRHUPVA05,0,0,0,5,5
1VD739301,0,0,0,1,0
1FNUNO01,0,0,0,4,7
1RDNJAI01,0,0,0,1,5
1FNBHL07,0,0,0,3,5
1FDBOM369,0,0,0,2,2
1RDNMUM55,0,0,0,4,13
1CRHUPVA04,0,0,0,1,3
1FNKAN106,0,0,0,1,1
1FNBNW15,0,0,0,3,6
1FNJMG18,0,0,0,2,2
1FNJUN01,0,0,0,1,0
1CRHUPSU01,0,0,0,0,20
1CRHKOBL03,0,0,0,0,19
1FNBND22,0,0,0,0,1
1CRHGJGN01,0,0,0,0,1
1FNKOT23,0,0,0,0,10
1DBA04552,0,0,0,0,3
1FNMOK02,0,0,0,0,11
1RDDAHM44,0,0,0,0,1
1FNJAI137,0,0,0,0,2
1FNMEH31,0,0,0,0,2
1RDNKUT01,0,0,0,0,1
1FDRGH22,0,0,0,0,1
1FNKOT24,0,0,0,0,1
1FNKOL202,0,0,0,0,1
1DBA15831,0,0,0,0,2
